Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,SalePrice_binned
2256,916226090,120,RL,46.0,4054,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352.0,Gd,TA,BrkTil,Gd,TA,Av,GLQ,949.0,Unf,0.0,552.0,1501.0,GasA,Ex,Y,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1987.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,Ex,MnPrv,Shed,0,10,2007,WD ,Normal,244000,1.5523688669210447,-2.018735502077439,0.2734175674054659,-0.6706906581784108,-1.7213704513757395,3.0
2257,916253320,120,RM,68.0,9763,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Ex,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2007,WD ,Normal,330000,0.9173916881476398,-2.446623737137836,0.6929820371553465,-0.4033684776566064,-2.0946331648249674,3.0
2258,916326040,20,RL,115.0,16905,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD ,Normal,170000,-0.96135304146598,-1.24331961067561,-2.733422387180209,-0.540138747759546,-1.0423877627418645,2.0
2259,916326090,20,RL,149.0,19958,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Gd,Y,SBrkr,2279,0,0,2279,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,TA,Y,274,0,0,0,138,0,Ex,GdPrv,Shed,0,7,2007,WD ,Normal,257000,3.1564183637210688,0.9333528475361813,-3.624096151168973,-0.47139846071470093,-0.17858252757576648,3.0
2260,916384050,20,RL,67.0,8368,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2007.0,Fin,2.0,433.0,TA,TA,Y,100,39,0,0,0,0,Ex,MnPrv,Shed,0,4,2007,New,Partial,231713,1.6894083025780584,-0.07595507183765933,0.5702837574318586,-3.094918437934763,2.2033419396694605,3.0
2261,916384070,20,RL,68.0,8298,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,583.0,Unf,0.0,963.0,1546.0,GasA,Ex,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2207.0,RFn,2.0,502.0,TA,TA,Y,132,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2007,New,Partial,267300,3.6938300035735185,-2.102795718829958,3.300309200881838,-3.117827650317821,0.6832782643282977,3.0
2262,916384080,20,RL,64.0,9037,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,1484,0,0,1484,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,TA,Y,120,33,0,0,0,0,Ex,MnPrv,Shed,0,12,2007,WD ,Normal,265900,1.8110432819893736,-1.1819610179701228,0.7080489205701882,-2.6729892341416672,0.5524682273759176,3.0
2263,916384150,20,RL,89.0,10991,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1571.0,1571.0,GasA,Ex,Y,SBrkr,1571,0,0,1571,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,722.0,TA,TA,Y,100,36,0,0,0,0,Ex,MnPrv,Shed,0,12,2007,New,Partial,239000,2.9945974886838886,-0.24632854003477633,0.17186818613836335,-3.369495683937381,1.675822031367039,3.0
2264,916386170,20,RL,67.0,10656,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3.0,870.0,TA,TA,Y,192,80,0,0,0,0,Ex,MnPrv,Shed,0,11,2007,New,Partial,248900,3.4394786030276534,-0.5585579825842187,0.44703341259993645,-3.326381161323001,1.540615825337262,3.0
2265,916403040,20,RL,42.0,10331,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,215.0,BLQ,80.0,970.0,1265.0,GasA,Gd,Y,SBrkr,1240,0,0,1240,0.0,1.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1985.0,Unf,2.0,528.0,TA,TA,Y,232,0,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD ,Normal,174000,-0.25558850544176365,-0.5324926706033649,0.05786481968923338,-1.9195392458132228,0.22049292132116888,2.0
2266,916403290,50,RL,44.0,13758,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902.0,Unf,0.0,254.0,1156.0,GasA,Ex,Y,SBrkr,1187,530,0,1717,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,400.0,TA,TA,Y,168,36,0,0,0,0,Ex,MnPrv,Shed,0,4,2007,WD ,Normal,187500,1.1720462313853468,0.538793594527942,0.5465230091239001,-0.24693759993529169,-1.4507686118427676,2.0
2267,916455010,60,RL,68.0,9303,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Ex,Y,SBrkr,888,868,0,1756,1.0,0.0,2,1,3,1,TA,7,Typ,0,Gd,Attchd,1996.0,Fin,2.0,422.0,TA,TA,Y,144,122,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD ,Normal,204000,0.9975199766848543,0.7722692811805969,1.1019372199397655,0.02553982208649932,-2.206598326314245,2.0
2268,916455050,20,RL,68.0,6718,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,0.0,1017.0,1267.0,GasA,Ex,Y,SBrkr,1312,0,0,1312,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,256,28,0,0,0,0,Ex,MnPrv,Shed,0,1,2007,WD ,Normal,180500,0.6596791527047617,-1.2806736604425748,1.2965250735488536,-2.140075717479659,0.9668372688189858,2.0
2269,916455110,80,RL,73.0,9590,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,Ex,Y,SBrkr,1146,0,0,1146,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2.0,438.0,TA,TA,Y,160,22,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD ,Normal,187500,1.0893218309470791,-1.4723581511115187,0.7642550469422371,-0.4218410459808515,-1.4978774350457804,2.0
2270,916455150,20,RL,80.0,11305,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,593.0,1922.0,GasA,Ex,Y,SBrkr,1922,0,0,1922,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201,64,0,0,0,0,Ex,MnPrv,Shed,0,4,2007,WD ,Normal,282000,4.666886703488174,-3.0157249716260712,-0.7955739780702714,-1.0366251140392926,-0.4387797238276889,3.0
2271,916460020,20,RL,68.0,7777,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,Ex,Y,SBrkr,1491,0,0,1491,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,571.0,TA,TA,Y,0,35,0,0,0,0,Ex,MnPrv,Shed,0,11,2007,WD ,Normal,178000,1.2000893604347542,0.07669625143113304,0.030529027706360724,-3.08211536899282,1.5462816663807828,2.0
2272,916475020,20,RL,85.0,14536,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,TA,Y,0,252,0,0,0,0,Ex,MnPrv,Shed,0,11,2007,WD ,Normal,270000,4.31470562693439,-1.5097761876311646,-1.0013486319807303,-1.3489408772667926,-0.7660233091364866,3.0
2273,916477060,60,RL,68.0,11800,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Ex,Y,SBrkr,1146,1340,0,2486,1.0,0.0,3,1,5,1,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,143,32,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD ,Normal,279900,3.823386699612339,3.0920632654618663,0.15147406991013407,0.3320963562659563,-2.0096592570024026,3.0
2274,917425190,20,RL,50.0,35133,Grvl,Grvl,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159.0,Unf,0.0,413.0,1572.0,GasA,Gd,Y,SBrkr,1572,0,0,1572,1.0,0.0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3.0,995.0,TA,TA,Y,0,263,0,0,263,0,Ex,MnPrv,Shed,0,5,2007,WD ,Normal,186700,2.206884931435742,-1.862089463293887,-3.0176056004085288,-0.07650206807425906,-1.6350016133780358,2.0
2275,921126010,20,RL,93.0,15306,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80.0,Unf,0.0,1652.0,1732.0,GasA,Ex,Y,SBrkr,1776,0,0,1776,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,712.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,New,Partial,283463,3.570098662945992,-0.9229749599322736,-0.4459488331680824,-2.6646073915103767,1.7255061166345727,3.0
2276,921128030,20,RL,85.0,12633,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Ex,Y,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,160,36,0,0,108,0,Ex,MnPrv,Shed,0,9,2007,New,Partial,392000,5.1297139731032155,-0.34647222756146956,-0.40369579161448577,-3.2768293006005105,1.8821840051848397,3.0
2277,921205070,60,RL,88.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,1094.0,1094.0,GasA,Ex,Y,SBrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,642.0,TA,TA,Y,144,39,0,0,0,0,Ex,MnPrv,Shed,0,2,2007,WD ,Normal,281213,3.991473872042397,3.1894088504790994,0.6725563717691381,-0.8294369496420496,-0.28361480803963607,3.0
2278,923202134,20,RL,70.0,8402,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0,30,0,0,0,0,Ex,MnPrv,Shed,0,12,2007,New,Partial,147000,-2.216439703987722,-0.29124599518588984,0.3351078349291368,-2.415811228605621,0.5499731767513533,1.0
2279,923202220,20,RL,200.0,43500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,2034,0,0,2034,0.0,0.0,1,0,2,1,TA,9,Min1,0,Gd,2Types,1953.0,RFn,4.0,1041.0,TA,TA,N,483,266,0,0,0,561,TA,GdPrv,Shed,0,6,2007,WD ,Normal,130000,2.132340107165671,0.021594831520728885,-7.048835770345953,-0.8205510212664417,-1.1797498032152973,1.0
2280,923203010,120,RM,62.0,6710,Pave,Grvl,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,TA,TA,PConc,Ex,TA,Av,Rec,16.0,GLQ,904.0,0.0,920.0,GasA,Ex,Y,SBrkr,936,0,0,936,2.0,0.0,0,1,0,1,TA,3,Typ,0,Gd,Attchd,1996.0,Fin,2.0,460.0,TA,TA,Y,0,40,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,WD ,Normal,140000,-1.9977971975742024,-3.7627717216610623,1.721438926552255,0.2669342562028918,-3.0563060328122833,1.0
2281,923204050,20,RL,94.0,25286,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,431.0,1064.0,GasA,Gd,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1963.0,Unf,2.0,648.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,1,2007,WD ,Normal,132250,-1.6845460019090828,-1.580059261063083,-1.7782473303227389,-0.7574240059166848,-0.03577749926547416,1.0
2282,923204140,90,RL,100.0,25000,Pave,Grvl,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,TA,Y,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,1967.0,Unf,2.0,576.0,TA,TA,P,0,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,WD ,Normal,143000,0.4617992404314519,2.1352118086367007,-2.157892986803186,-2.658370802363676,2.598510272393715,1.0
2283,923205025,190,RL,68.0,32463,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622,0,0,1622,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4.0,1356.0,TA,TA,Y,439,0,0,0,0,0,Ex,MnPrv,Shed,0,3,2007,WD ,Normal,168000,2.193073850814879,-1.6659864901412682,-1.4729648339847479,0.2835590894695665,-2.083076511134646,2.0
2284,923225040,120,RM,44.0,4224,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,GasA,TA,Y,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100,110,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,WD ,Normal,129900,-1.2675641582503456,-1.1510846574746303,0.1459251984988467,-0.12750485575478185,-1.906197516360433,1.0
2285,923225050,120,RM,44.0,4224,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,GasA,TA,Y,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2.0,528.0,TA,TA,Y,536,90,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,WD ,Normal,134000,-0.32612594323019295,-0.9490167412668955,0.44089180023986657,0.14762798575724717,-2.6476297535732156,1.0
2286,923226300,160,RM,21.0,1504,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,252.0,Unf,0.0,294.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,Gd,Attchd,1972.0,Unf,1.0,253.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD ,Normal,85500,-3.7700114458148017,1.4429672320582276,2.460125231007933,-0.312084557986787,-1.9180348515281633,0.0
2287,923228200,180,RM,68.0,1533,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,503.0,Unf,0.0,27.0,530.0,GasA,TA,Y,SBrkr,530,462,0,992,1.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,BuiltIn,1970.0,Fin,1.0,297.0,TA,TA,Y,112,97,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD ,Normal,106500,-3.5016796587394965,-0.5511871386450038,1.4936453243659211,0.010253990021665257,-2.5571097527029503,0.0
2288,923228220,160,RM,21.0,1495,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,189.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,162.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0,64,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD ,Normal,93900,-4.1723516843417725,1.4494630481395459,2.122506574184188,0.1647481600769548,-2.3839844507779415,0.0
2289,923228250,160,RM,21.0,2001,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,1,2007,WD ,Normal,75000,-3.7266347034520297,1.880053103769986,2.277729500864983,-0.23100712385759367,-1.4430659813779967,0.0
2290,923228290,180,RM,21.0,1936,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,12,2007,WD ,Normal,84500,-5.478535337916965,-1.7736850998733722,1.989332986520915,-0.31550069869306085,-2.8158439768039987,0.0
2291,923228390,160,RM,21.0,1890,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1976.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,Ex,GdWo,Shed,0,4,2007,COD,Normal,75190,-3.4883103324934006,1.8387914139703072,2.6929636488747675,-0.6839851874709322,-1.395160144596086,0.0
2292,923229010,80,RL,68.0,11333,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062,0,0,1062,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2.0,539.0,TA,TA,Y,120,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD ,Normal,146800,-0.7315000146981894,-1.409167839134912,-0.4670873342272432,-0.5813621015126071,-1.1082002774891075,1.0
2293,923229040,85,RL,72.0,9129,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,PConc,Gd,TA,Av,GLQ,923.0,Unf,0.0,0.0,923.0,GasA,TA,Y,SBrkr,1008,0,0,1008,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Fa,Attchd,1977.0,Fin,2.0,678.0,TA,TA,Y,201,66,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD ,Normal,153500,-1.0559329643398099,-2.910039618428193,0.21498470395213662,-0.36251166630707266,-2.021609069978299,1.0
